,Title,Price,Location,Link
12160,1-комнатная квартира · 37.8 м² · 11/12 этаж,24 800 000〒,"Нура р-н, Жубан Молдагалиев 1 — Айтматова",https://krisha.kz/a/show/760790245
12161,2-комнатная квартира · 73 м² · 11/23 этаж,20 500 000〒,"р-н Байконур, Тараз 2",https://krisha.kz/a/show/1000155048
12162,2-комнатная квартира · 58.6 м² · 2/10 этаж,22 500 000〒,"Алматы р-н, Жургенева 28/1",https://krisha.kz/a/show/761719807
12163,2-комнатная квартира · 50 м² · 8/12 этаж,23 999 999〒,"Алматы р-н, Шамши Калдаяков 25",https://krisha.kz/a/show/1000152483
12164,4-комнатная квартира · 150 м² · 14/33 этаж,89 999 999〒,"Алматы р-н, Кошкарбарева 2 2",https://krisha.kz/a/show/761478743
12165,3-комнатная квартира · 85 м² · 11/12 этаж,32 000 000〒,E 429 181,https://krisha.kz/a/show/762108010
12166,3-комнатная квартира · 59 м² · 1/5 этаж,17 500 000〒,"Сарыарка р-н, Есенберлина",https://krisha.kz/a/show/760583509
12167,3-комнатная квартира · 93 м² · 4/9 этаж,47 000 000〒,"Есильский р-н, Бокейхана — Улы дала",https://krisha.kz/a/show/761644243
12168,1-комнатная квартира · 38 м² · 3/9 этаж,15 699 900〒,"Алматы р-н, А. Байтурсынова — НОВЫЙ ВОКЗАЛ НУРЛЫ ЖОЛ!!!",https://krisha.kz/a/show/762176796
12169,2-комнатная квартира · 48.6 м² · 11/17 этаж,35 500 000〒,"Нура р-н, Улы Дала 25, 27, 29, 29/1 — Толе Би",https://krisha.kz/a/show/1000160705
12170,2-комнатная квартира · 45 м² · 15/16 этаж,24 000 000〒,"р-н Байконур, Иманбаева — 7 Континент",https://krisha.kz/a/show/1000159408
12171,3-комнатная квартира · 77 м² · 12/15 этаж,34 000 000〒,"Есильский р-н, Коргалжынское шоссе 27/3",https://krisha.kz/a/show/761986131
12172,3-комнатная квартира · 79 м² · 7/12 этаж,51 000 000〒,"Есильский р-н, Санжара Асфендиярова",https://krisha.kz/a/show/761582383
12173,2-комнатная квартира · 54 м² · 12/13 этаж,24 000 000〒,"Сарыарка р-н, Шаймерден Косшыгулулы 25 — Бейсекбаева",https://krisha.kz/a/show/762198423
12174,2-комнатная квартира · 48 м² · 5/12 этаж,22 500 000〒,"Сарыарка р-н, Бейбарыс Султан 25/1",https://krisha.kz/a/show/760618519
12175,3-комнатная квартира · 58 м² · 4/5 этаж,15 500 000〒,"Сарыарка р-н, Затаевича 7",https://krisha.kz/a/show/762299435
12176,3-комнатная квартира · 95 м² · 13/14 этаж,46 500 000〒,"Нура р-н, Абикен Бектурова 11/1",https://krisha.kz/a/show/761779356
12177,2-комнатная квартира · 72 м² · 3/18 этаж,49 000 000〒,"Есильский р-н, Туркестан 18",https://krisha.kz/a/show/694453748
12178,2-комнатная квартира · 65 м² · 16/16 этаж,40 000 000〒,"Нура р-н, Абикен Бектурова 11/1 — Сыганак",https://krisha.kz/a/show/762109510
12179,2-комнатная квартира · 58.7 м² · 7/10 этаж,38 300 000〒,"Есильский р-н, А. Бокейханова 8",https://krisha.kz/a/show/760536956
12180,2-комнатная квартира · 60 м² · 3/3 этаж,25 000 000〒,"Нура р-н, мкр Уркер, Ильинка — Военный  част",https://krisha.kz/a/show/1000159817
12181,2-комнатная квартира · 57 м² · 7/12 этаж,25 000 000〒,"Нура р-н, Сыганак 14, 16, 18,  8, 10, 2, 2/1, 15",https://krisha.kz/a/show/762181639
12182,2-комнатная квартира · 80 м² · 6/21 этаж,67 000 000〒,"Есильский р-н, Динмухамед Конаев 3",https://krisha.kz/a/show/699719418
12183,3-комнатная квартира · 62 м² · 9/10 этаж,25 000 000〒,"Алматы р-н, Абылай Хана 11",https://krisha.kz/a/show/761364834
12184,4-комнатная квартира · 150 м² · 14/33 этаж,89 999 999〒,"Алматы р-н, Кошкарбарева 2 2",https://krisha.kz/a/show/761478743
12185,3-комнатная квартира · 85 м² · 11/12 этаж,32 000 000〒,E 429 181,https://krisha.kz/a/show/762108010
12186,1-комнатная квартира · 39 м² · 19/24 этаж,18 000 000〒,"Алматы р-н, Момышулы 7 — Тауелсiздiк",https://krisha.kz/a/show/762148788
12187,2-комнатная квартира · 45 м² · 2/5 этаж,18 990 000〒,"Сарыарка р-н, Сарыарка 22/1",https://krisha.kz/a/show/761082784
12188,2-комнатная квартира · 40 м² · 4/9 этаж,28 000 000〒,"Нура р-н, Мухамедханова 6Б",https://krisha.kz/a/show/761839529
12189,2-комнатная квартира · 65 м² · 16/16 этаж,40 000 000〒,"Нура р-н, Абикен Бектурова 11/1 — Сыганак",https://krisha.kz/a/show/762109510
12190,1-комнатная квартира · 27.4 м² · 15/23 этаж,23 500 000〒,"Есильский р-н, Туркестан 16",https://krisha.kz/a/show/1000159354
12191,2-комнатная квартира · 60 м² · 3/3 этаж,25 000 000〒,"Нура р-н, мкр Уркер, Ильинка — Военный  част",https://krisha.kz/a/show/1000159817
12192,2-комнатная квартира · 58.7 м² · 7/10 этаж,38 300 000〒,"Есильский р-н, А. Бокейханова 8",https://krisha.kz/a/show/760536956
12193,3-комнатная квартира · 79 м² · 7/12 этаж,51 000 000〒,"Есильский р-н, Санжара Асфендиярова",https://krisha.kz/a/show/761582383
12194,3-комнатная квартира · 93 м² · 4/9 этаж,47 000 000〒,"Есильский р-н, Бокейхана — Улы дала",https://krisha.kz/a/show/761644243
12195,3-комнатная квартира · 58 м² · 4/5 этаж,15 500 000〒,"Сарыарка р-н, Затаевича 7",https://krisha.kz/a/show/762299435
12196,2-комнатная квартира · 57 м² · 7/12 этаж,25 000 000〒,"Нура р-н, Сыганак 14, 16, 18,  8, 10, 2, 2/1, 15",https://krisha.kz/a/show/762181639
12197,2-комнатная квартира · 80 м² · 6/21 этаж,67 000 000〒,"Есильский р-н, Динмухамед Конаев 3",https://krisha.kz/a/show/699719418
12198,3-комнатная квартира · 57 м² · 2/5 этаж,23 000 000〒,"Сарыарка р-н, Карасай батыра 16 — Магазин Арман",https://krisha.kz/a/show/761876347
12199,2-комнатная квартира · 48 м² · 5/12 этаж,22 500 000〒,"Сарыарка р-н, Бейбарыс Султан 25/1",https://krisha.kz/a/show/760618519
12200,3-комнатная квартира · 77 м² · 12/15 этаж,34 000 000〒,"Есильский р-н, Коргалжынское шоссе 27/3",https://krisha.kz/a/show/761986131
12201,2-комнатная квартира · 72 м² · 3/18 этаж,49 000 000〒,"Есильский р-н, Туркестан 18",https://krisha.kz/a/show/694453748
12202,2-комнатная квартира · 48.6 м² · 11/17 этаж,35 500 000〒,"Нура р-н, Улы Дала 25, 27, 29, 29/1 — Толе Би",https://krisha.kz/a/show/1000160705
12203,2-комнатная квартира · 45 м² · 15/16 этаж,24 000 000〒,"р-н Байконур, Иманбаева — 7 Континент",https://krisha.kz/a/show/1000159408
12204,1-комнатная квартира · 38 м² · 3/9 этаж,15 699 900〒,"Алматы р-н, А. Байтурсынова — НОВЫЙ ВОКЗАЛ НУРЛЫ ЖОЛ!!!",https://krisha.kz/a/show/762176796
12205,3-комнатная квартира · 95 м² · 13/14 этаж,46 500 000〒,"Нура р-н, Абикен Бектурова 11/1",https://krisha.kz/a/show/761779356
12206,2-комнатная квартира · 54 м² · 12/13 этаж,24 000 000〒,"Сарыарка р-н, Шаймерден Косшыгулулы 25 — Бейсекбаева",https://krisha.kz/a/show/762198423
12207,10-комнатная квартира · 682 м² · 6/6 этаж,600 000 000〒,"Нура р-н, Карашаш ана 21",https://krisha.kz/a/show/761944821
12208,2-комнатная квартира · 60.2 м² · 2/3 этаж,20 500 000〒,"Нура р-н, мкр Уркер, Актанберди Жырау 49",https://krisha.kz/a/show/699097240
12209,5-комнатная квартира · 212 м² · 29/31 этаж,200 000 000〒,"Алматы р-н, Байтурсынова 9",https://krisha.kz/a/show/760578235
12210,3-комнатная квартира · 94 м² · 6/9 этаж,49 000 000〒,"Нура р-н, Сыганак 11 — Горячая цена  с паркингом",https://krisha.kz/a/show/762295599
12211,2-комнатная квартира · 64 м² · 5/10 этаж,40 000 000〒,"Есильский р-н, Бокейхана 25в",https://krisha.kz/a/show/693576639
12212,3-комнатная квартира · 73 м² · 6/9 этаж,38 900 000〒,"Есильский р-н, Керей и  Жанибек хандар 9б — Свежий хороший ремонт!",https://krisha.kz/a/show/762096474
12213,2-комнатная квартира · 61 м² · 4/5 этаж,21 500 000〒,"Алматы р-н, Манаса",https://krisha.kz/a/show/762190284
12214,4-комнатная квартира · 112 м² · 5/9 этаж,75 000 000〒,"Есильский р-н, Улы Дала 35 — Кабанбай Батыра",https://krisha.kz/a/show/761906331
12215,3-комнатная квартира · 100 м² · 6/12 этаж,68 000 000〒,"Есильский р-н, Мәңгілік Ел 21",https://krisha.kz/a/show/699006342
12216,2-комнатная квартира · 63.1 м² · 7/9 этаж,37 900 000〒,"Есильский р-н, Хусейн Бен Талал 28 — СНИЖЕНИЕ ЦЕНЫ‼️ТОРГ",https://krisha.kz/a/show/761345037
12217,3-комнатная квартира · 112 м² · 18/18 этаж,53 000 000〒,"Есильский р-н, Д. Кунаева 35/1 — Мангилик Ел",https://krisha.kz/a/show/761984908
12218,1-комнатная квартира · 39.7 м² · 10/10 этаж,23 900 000〒,"Есильский р-н, Нарикбаева 22",https://krisha.kz/a/show/761816601
12219,3-комнатная квартира · 65 м² · 4/5 этаж,29 000 000〒,"Алматы р-н, Петрова 31/1",https://krisha.kz/a/show/699670277
12220,3-комнатная квартира · 94 м² · 12/18 этаж,63 000 000〒,"Есильский р-н, Улы Дала — пр.Улы дала пересечение пр. Мангилик ел",https://krisha.kz/a/show/1000153249
12221,1-комнатная квартира · 37 м² · 6/9 этаж,21 000 000〒,"Сарайшык р-н, Ахмет Байтурсынулы 14",https://krisha.kz/a/show/1000153225
12222,3-комнатная квартира · 80 м² · 2/10 этаж,34 000 000〒,"Алматы р-н, Манаса 22/1",https://krisha.kz/a/show/762339190
12223,3-комнатная квартира · 101 м² · 10/11 этаж,41 200 000〒,"Есильский р-н, Сарайшык 34",https://krisha.kz/a/show/762009347
12224,1-комнатная квартира · 40.5 м² · 3/9 этаж,33 000 000〒,"Алматы р-н, Токпанов 8/4 — Свежий ремонт! супер цена",https://krisha.kz/a/show/762179668
12225,2-комнатная квартира · 67.1 м² · 8/18 этаж,35 000 000〒,"Сарайшык р-н, Азирбаева 47",https://krisha.kz/a/show/762310913
12226,1-комнатная квартира · 39.59 м² · 9/9 этаж,13 658 550〒,"Алматы р-н, Нажимеденова 29 — Не доезжая до Нурлы жола",https://krisha.kz/a/show/698370977
12227,3-комнатная квартира · 84 м² · 13/17 этаж,47 000 000〒,"Нура р-н, Кайым Мухамедханов 12/3",https://krisha.kz/a/show/761751493
12228,1-комнатная квартира · 35.8 м² · 13/13 этаж,20 000 000〒,"Алматы р-н, Кошкарбаева",https://krisha.kz/a/show/695179607
12229,5-комнатная квартира · 195 м² · 6/14 этаж,200 000 000〒,"Есильский р-н, Е 116 2",https://krisha.kz/a/show/761508454
12230,2-комнатная квартира · 51.8 м² · 7/12 этаж,30 000 000〒,"Сарыарка р-н, Серкебаева 33/2",https://krisha.kz/a/show/762205810
12231,1-комнатная квартира · 46 м² · 9/12 этаж,23 000 000〒,"Есильский р-н, Мәңгілік Ел 21 — Керей Жанибек Хандар",https://krisha.kz/a/show/762192658
12232,2-комнатная квартира · 58 м² · 9/19 этаж,37 400 000〒,"Есильский р-н, Кабанбай батыр 49а",https://krisha.kz/a/show/761441717
12233,2-комнатная квартира · 60 м² · 5/9 этаж,41 000 000〒,"Есильский р-н, Казыбек Би 9 — Е22",https://krisha.kz/a/show/760275836
12234,5-комнатная квартира · 180.15 м² · 4/9 этаж,123 582 900〒,"Есильский р-н, Е-899 3 — BI Group",https://krisha.kz/a/show/699613919
12235,3-комнатная квартира · 60 м² · 2/5 этаж,22 000 000〒,"Сарыарка р-н, богенбая 33",https://krisha.kz/a/show/1000164424
12236,2-комнатная квартира · 42 м² · 5/10 этаж,21 700 000〒,"Сарыарка р-н, Чингиз Айтматов 77/3",https://krisha.kz/a/show/761327144
12237,2-комнатная квартира · 52 м² · 17/20 этаж,35 500 000〒,"Нура р-н, Туран 39 — Ханшатыр",https://krisha.kz/a/show/761108873
12238,2-комнатная квартира · 68 м² · 8/9 этаж,50 000 000〒,"Алматы р-н, Нажимеденова 25/1 — Нурмагамбетова",https://krisha.kz/a/show/694885838
12239,3-комнатная квартира · 85.39 м²,31 594 300〒,"Алматы р-н, Нажимеденова 29",https://krisha.kz/a/show/698382603
12240,3-комнатная квартира · 63.7 м² · 10/10 этаж,30 500 000〒,"Есильский р-н, А. Бокейханова",https://krisha.kz/a/show/761759856
12241,2-комнатная квартира · 51.8 м² · 10/17 этаж,25 500 000〒,"Нура р-н, Улы Дала 25, 27, 29, 29/1 — Толе Би",https://krisha.kz/a/show/761212635
12242,5-комнатная квартира · 192.98 м² · 6/9 этаж,169 822 400〒,"Есильский р-н, Динмухамед Конаев 3 — BI Group",https://krisha.kz/a/show/699976069
12243,2-комнатная квартира · 73 м² · 11/23 этаж,20 500 000〒,"р-н Байконур, Тараз 2",https://krisha.kz/a/show/1000155048
12244,2-комнатная квартира · 55 м² · 5/6 этаж,22 000 000〒,"Сарыарка р-н, Соқпақбаев 27",https://krisha.kz/a/show/691736688
12245,2-комнатная квартира · 58.5 м² · 5/6 этаж,20 500 000〒,"Алматы р-н, Иле 30/1",https://krisha.kz/a/show/761096731
12246,2-комнатная квартира · 62 м² · 5/16 этаж,44 000 000〒,"Алматы р-н, Аскар Токпанов 8/3",https://krisha.kz/a/show/762347167
12247,1-комнатная квартира · 43.6 м² · 5/10 этаж,22 000 000〒,"Есильский р-н, Улы Дала 67, 69, 15, 15/1, 17, 17/1, 2, 4, 6, 40 — Аль Фараби",https://krisha.kz/a/show/760949337
12248,1-комнатная квартира · 37.8 м² · 11/12 этаж,24 800 000〒,"Нура р-н, Жубан Молдагалиев 1 — Айтматова",https://krisha.kz/a/show/760790245
12249,2-комнатная квартира · 58.6 м² · 2/10 этаж,22 500 000〒,"Алматы р-н, Жургенева 28/1",https://krisha.kz/a/show/761719807
12250,2-комнатная квартира · 64 м² · 5/9 этаж,33 000 000〒,"Алматы р-н, Сатпаева 31 — Тд рахмет",https://krisha.kz/a/show/760844390
12251,1-комнатная квартира · 40 м² · 1/9 этаж,23 000 000〒,"Есильский р-н, Казыбек би 5А",https://krisha.kz/a/show/762006929
12252,2-комнатная квартира · 38 м² · 4/12 этаж,26 500 000〒,"Сарыарка р-н, Чингиза Айтматова 77/6",https://krisha.kz/a/show/761510650
12253,1-комнатная квартира · 30 м² · 9/12 этаж,10 600 000〒,М. Тынышбайулы 5,https://krisha.kz/a/show/762329176
12254,3-комнатная квартира · 80 м² · 5/9 этаж,42 000 000〒,"Есильский р-н, E 246 10",https://krisha.kz/a/show/762161760
12255,5-комнатная квартира · 140 м² · 3/8 этаж,45 000 000〒,"Алматы р-н, Мусрепова 10/2",https://krisha.kz/a/show/762028053
12256,3-комнатная квартира · 92 м² · 4/5 этаж,42 000 000〒,"Алматы р-н, Жумабаева 9/2",https://krisha.kz/a/show/762056830
12257,3-комнатная квартира · 85.7 м² · 5/9 этаж,51 500 000〒,"Есильский р-н, Әнет баба 9/3 — Шикарный вариант",https://krisha.kz/a/show/1000167113
12258,4-комнатная квартира · 108.1 м² · 9/12 этаж,38 000 000〒,"Алматы р-н, Тауелсиздик 25 — Ену, Астанамолл, Евразия,",https://krisha.kz/a/show/761760353
12259,2-комнатная квартира · 44 м² · 8/9 этаж,22 500 000〒,"Алматы р-н, А. Байтурсынова — Байтурсынова Шаймерденова",https://krisha.kz/a/show/762307742
12260,3-комнатная квартира · 106 м² · 6/9 этаж,70 000 000〒,"Есильский р-н, Керей, Жәнібек хандар 28 — Мангилик ел - Керей Жанибек",https://krisha.kz/a/show/699746195
12261,2-комнатная квартира · 56 м² · 10/11 этаж,27 000 000〒,"Сарыарка р-н, Сарыарка 48/2",https://krisha.kz/a/show/697856672
12262,4-комнатная квартира · 104 м² · 2/14 этаж,75 000 000〒,"Есильский р-н, Мәңгілік Ел 48 — Улы Дала",https://krisha.kz/a/show/761995581
12263,1-комнатная квартира · 28 м² · 12/14 этаж,14 000 000〒,"Алматы р-н, Бауыржана Момышулы 14 — ТД Рахмет",https://krisha.kz/a/show/689113949
12264,3-комнатная квартира · 95.2 м² · 4/9 этаж,46 000 000〒,"Туркестан 4/1 — Байтерек, Абу Даби плаза, парк, Ботанический сад, РФМШ, Министерство",https://krisha.kz/a/show/699934103
12265,3-комнатная квартира · 76 м² · 3/7 этаж,51 500 000〒,"Есильский р-н, Улы Дала 8 — Ботанический",https://krisha.kz/a/show/762205197
12266,1-комнатная квартира · 36 м² · 2/9 этаж,17 500 000〒,"Сарыарка р-н, Московская 18",https://krisha.kz/a/show/762174210
12267,2-комнатная квартира · 70 м² · 15/23 этаж,33 000 000〒,"Есильский р-н, сарайшык 5В",https://krisha.kz/a/show/1000184069
12268,5-комнатная квартира · 148.8 м² · 12/13 этаж,56 000 000〒,"р-н Байконур, Сейфуллина 65 — Сембинова",https://krisha.kz/a/show/665467292
12269,4-комнатная квартира · 105 м² · 4/9 этаж,50 000 000〒,"Есильский р-н, Сауран 14 — уг.ул. Алматы",https://krisha.kz/a/show/762338825
12270,1-комнатная квартира · 26 м² · 9/15 этаж,17 500 000〒,"Есильский р-н, Туркестан 4 — Керей и Жанибек хандар",https://krisha.kz/a/show/762026709
12271,2-комнатная квартира · 57 м² · 4/5 этаж,27 500 000〒,"Есильский р-н, мкр Пригородный, Е-652 — Республиканская главная Мечеть",https://krisha.kz/a/show/698198467
12272,2-комнатная квартира · 50 м² · 5/12 этаж,27 000 000〒,"Алматы р-н, Циолковского 1/1",https://krisha.kz/a/show/1000184806
12273,3-комнатная квартира · 59.3 м² · 3/5 этаж,30 500 000〒,"Есильский р-н, мкр Пригородный 105/1",https://krisha.kz/a/show/1000133872
12274,1-комнатная квартира · 20 м² · 6/9 этаж,10 500 000〒,"Алматы р-н, Жумекен Нажимеденов 17",https://krisha.kz/a/show/761626426
12275,2-комнатная квартира · 60 м² · 9/10 этаж,25 000 000〒,"Алматы р-н, Жүргенова 32",https://krisha.kz/a/show/698895469
12276,2-комнатная квартира · 55 м² · 8/8 этаж,42 000 000〒,"Есильский р-н, Улы Дала 58/1",https://krisha.kz/a/show/761824375
12277,2-комнатная квартира · 64.3 м² · 4/10 этаж,39 430 000〒,"Нура р-н, Култегин 11",https://krisha.kz/a/show/1000185566
12278,4-комнатная квартира · 114.8 м²,44 000 000〒,"Алматы р-н, Абылай хана — ЕНУ",https://krisha.kz/a/show/698675000
12279,2-комнатная квартира · 44 м² · 4/9 этаж,28 950 000〒,"Нура р-н, Е-36 5",https://krisha.kz/a/show/762183073
12280,1-комнатная квартира · 35.6 м² · 7/10 этаж,24 000 000〒,"Нура р-н, Казыбек би 37 — Казыбек Би",https://krisha.kz/a/show/761416818
12281,3-комнатная квартира · 105 м² · 12/14 этаж,120 000 000〒,"Есильский р-н, Улы дала 5/2",https://krisha.kz/a/show/760121751
12282,2-комнатная квартира · 62.6 м² · 9/14 этаж,33 000 000〒,"Есильский р-н, Мәңгілік Ел 19",https://krisha.kz/a/show/762328689
12283,1-комнатная квартира · 35.7 м² · 8/12 этаж,13 300 000〒,"Нура р-н, МОЛДАГАЛИЕВА",https://krisha.kz/a/show/760723216
12284,3-комнатная квартира · 87 м² · 8/12 этаж,43 000 000〒,"Алматы р-н, Алтыбакан 1 — Сатпаева- Момышулы",https://krisha.kz/a/show/762126582
12285,4-комнатная квартира · 130 м² · 6/11 этаж,135 000 000〒,"Есильский р-н, Кабанбай батыр 56 — Улы дала Ботанический сад",https://krisha.kz/a/show/762335125
12286,1-комнатная квартира · 34.1 м² · 5/10 этаж,16 040 000〒,"Сарайшык р-н, Кордай",https://krisha.kz/a/show/762030060
12287,2-комнатная квартира · 60 м² · 9/16 этаж,33 000 000〒,"Нура р-н, Санжара Асфендиярова 3",https://krisha.kz/a/show/762326215
12288,3-комнатная квартира · 114 м² · 7/9 этаж,116 000 000〒,"Нура р-н, Толе би 52",https://krisha.kz/a/show/760592789
12289,4-комнатная квартира · 113 м² · 4/5 этаж,40 000 000〒,"Алматы р-н, Мусрепова 5",https://krisha.kz/a/show/683589950
12290,3-комнатная квартира · 67 м² · 2/12 этаж,31 000 000〒,"Нура р-н, Күлтегін 5",https://krisha.kz/a/show/760757289
12291,3-комнатная квартира · 90 м² · 15/18 этаж,57 000 000〒,"Есильский р-н, Хусейн Бен Талал 28",https://krisha.kz/a/show/689626648
12292,3-комнатная квартира · 84 м² · 2/9 этаж,65 000 000〒,"Есильский р-н, Касым Кайсенова — Фариза Онгарсынова",https://krisha.kz/a/show/696493810
12293,1-комнатная квартира · 43.76 м² · 4/9 этаж,16 410 000〒,"Алматы р-н, Нажимеденова 29 — Не доезжая до нового вокзала",https://krisha.kz/a/show/698369290
12294,3-комнатная квартира · 60 м² · 1/5 этаж,19 500 000〒,"Сарыарка р-н, Ауэзова 32/1",https://krisha.kz/a/show/685629373
12295,2-комнатная квартира · 60 м² · 5/10 этаж,38 000 000〒,"р-н Байконур, Кенесары",https://krisha.kz/a/show/1000168151
12296,2-комнатная квартира · 78 м² · 3/7 этаж,28 500 000〒,"Нура р-н, Е-489 5",https://krisha.kz/a/show/1000169998
12297,2-комнатная квартира · 62 м² · 4/5 этаж,21 500 000〒,"Алматы р-н, Манаса 23/1 — ГОРЯЧАЯ ЦЕНА - СРОЧНО",https://krisha.kz/a/show/1000108559
12298,1-комнатная квартира · 40.5 м² · 3/12 этаж,30 000 000〒,"Есильский р-н, Мангилик Ел 61 — САМАЯ НИЗКАЯ ЦЕНА",https://krisha.kz/a/show/698277403
12299,4-комнатная квартира · 105 м² · 4/9 этаж,50 000 000〒,"Есильский р-н, Сауран 14 — уг.ул. Алматы",https://krisha.kz/a/show/762338825
12300,2-комнатная квартира · 64.3 м² · 4/10 этаж,39 430 000〒,"Нура р-н, Култегин 11",https://krisha.kz/a/show/1000185566
12301,1-комнатная квартира · 26 м² · 9/15 этаж,17 500 000〒,"Есильский р-н, Туркестан 4 — Керей и Жанибек хандар",https://krisha.kz/a/show/762026709
12302,1-комнатная квартира · 20 м² · 6/9 этаж,10 500 000〒,"Алматы р-н, Жумекен Нажимеденов 17",https://krisha.kz/a/show/761626426
12303,2-комнатная квартира · 49 м² · 13/18 этаж,35 499 999〒,"Нура р-н, Е-36 5",https://krisha.kz/a/show/761708846
12304,1-комнатная квартира · 38 м² · 5/6 этаж,17 500 000〒,"Сарыарка р-н, Валиханова 27/1 — Валиханова - Богенбай батыра",https://krisha.kz/a/show/1000168395
12305,2-комнатная квартира · 44 м² · 4/9 этаж,28 950 000〒,"Нура р-н, Е-36 5",https://krisha.kz/a/show/762183073
12306,1-комнатная квартира · 35.6 м² · 7/10 этаж,24 000 000〒,"Нура р-н, Казыбек би 37 — Казыбек Би",https://krisha.kz/a/show/761416818
12307,3-комнатная квартира · 105 м² · 12/14 этаж,120 000 000〒,"Есильский р-н, Улы дала 5/2",https://krisha.kz/a/show/760121751
12308,2-комнатная квартира · 62.6 м² · 9/14 этаж,33 000 000〒,"Есильский р-н, Мәңгілік Ел 19",https://krisha.kz/a/show/762328689
12309,3-комнатная квартира · 98 м² · 2/12 этаж,64 500 000〒,Аль-Фараби проспект 7/2,https://krisha.kz/a/show/762328790
12310,3-комнатная квартира · 85.2 м² · 16 этаж,47 500 000〒,"Нура р-н, Туран 55/12",https://krisha.kz/a/show/761637968
12311,1-комнатная квартира · 34.1 м²,15 500 000〒,А 108 24,https://krisha.kz/a/show/1000145338
12312,1-комнатная квартира · 42 м² · 9/10 этаж,23 200 000〒,Е 67 6,https://krisha.kz/a/show/1000145519
12313,3-комнатная квартира · 101 м² · 9 этаж,63 000 000〒,"Нура р-н, Бектурова 3 3",https://krisha.kz/a/show/762096059
12314,2-комнатная квартира · 59.7 м² · 11/12 этаж,38 900 000〒,Аль-Фараби 5,https://krisha.kz/a/show/761933692
12315,3-комнатная квартира · 124 м² · 6/9 этаж,85 000 000〒,Кабанбай Батыра 13,https://krisha.kz/a/show/761936283
12316,4-комнатная квартира · 108 м² · 11/12 этаж,72 500 000〒,Толе Би 25/1,https://krisha.kz/a/show/761116384
12317,2-комнатная квартира · 81.4 м² · 4/6 этаж,57 000 000〒,"Есильский р-н, Улы дала 65",https://krisha.kz/a/show/699130027
12318,4-комнатная квартира · 109 м² · 5/7 этаж,91 000 000〒,Храпатого 17 — Калдаякова,https://krisha.kz/a/show/762072085
12319,2-комнатная квартира · 68 м² · 8/12 этаж,51 000 000〒,"Есильский р-н, Аль-Фараби 1/1",https://krisha.kz/a/show/760837783
12320,3-комнатная квартира · 120.5 м² · 11/18 этаж,57 000 000〒,"Сарыарка р-н, Кенесары",https://krisha.kz/a/show/762205307
12321,3-комнатная квартира · 80 м² · 2/9 этаж,47 500 000〒,"Есильский р-н, Бухар Жырау 30 — Мангилик ел",https://krisha.kz/a/show/760789848
12322,2-комнатная квартира · 64 м² · 10/12 этаж,38 500 000〒,Илияс Омаров 12/1,https://krisha.kz/a/show/761422166
12323,2-комнатная квартира · 45.5 м²,28 500 000〒,"Алматы р-н, Ахмет Байтурсынулы 8",https://krisha.kz/a/show/761984338
12324,1-комнатная квартира · 42.7 м² · 7/18 этаж,21 500 000〒,"Нура р-н, Е-36 5",https://krisha.kz/a/show/691381310
12325,3-комнатная квартира · 84 м² · 5/9 этаж,42 500 000〒,"Алматы р-н, Райымбек батыр 2",https://krisha.kz/a/show/761119964
12326,1-комнатная квартира · 45 м² · 7/9 этаж,24 500 000〒,"Алматы р-н, Калдаякова 20",https://krisha.kz/a/show/696255736
12327,2-комнатная квартира · 57 м² · 6/12 этаж,36 500 000〒,"Есильский р-н, Асфендиярова 3",https://krisha.kz/a/show/699253441
12328,4-комнатная квартира · 180 м² · 2/2 этаж,107 000 000〒,"Есильский р-н, мкр Шубар, Кабанбай батыра 16",https://krisha.kz/a/show/1000145763
12329,5-комнатная квартира · 160 м² · 6/7 этаж,127 000 000〒,"Есильский р-н, Туркестан",https://krisha.kz/a/show/762319589
12330,3-комнатная квартира · 90 м² · 15/18 этаж,57 000 000〒,"Есильский р-н, Хусейн Бен Талал 28",https://krisha.kz/a/show/689626648
12331,4-комнатная квартира · 113 м² · 4/5 этаж,40 000 000〒,"Алматы р-н, Мусрепова 5",https://krisha.kz/a/show/683589950
12332,3-комнатная квартира · 67 м² · 2/12 этаж,31 000 000〒,"Нура р-н, Күлтегін 5",https://krisha.kz/a/show/760757289
12333,3-комнатная квартира · 84 м² · 2/9 этаж,65 000 000〒,"Есильский р-н, Касым Кайсенова — Фариза Онгарсынова",https://krisha.kz/a/show/696493810
12334,1-комнатная квартира · 43.76 м² · 4/9 этаж,16 410 000〒,"Алматы р-н, Нажимеденова 29 — Не доезжая до нового вокзала",https://krisha.kz/a/show/698369290
12335,3-комнатная квартира · 60 м² · 1/5 этаж,19 500 000〒,"Сарыарка р-н, Ауэзова 32/1",https://krisha.kz/a/show/685629373
12336,2-комнатная квартира · 78 м² · 3/7 этаж,28 500 000〒,"Нура р-н, Е-489 5",https://krisha.kz/a/show/1000169998
12337,1-комнатная квартира · 40.5 м² · 3/12 этаж,30 000 000〒,"Есильский р-н, Мангилик Ел 61 — САМАЯ НИЗКАЯ ЦЕНА",https://krisha.kz/a/show/698277403
12338,2-комнатная квартира · 60 м² · 5/10 этаж,38 000 000〒,"р-н Байконур, Кенесары",https://krisha.kz/a/show/1000168151
